0.027566854,0.026379658,0.025897411,0.025217341,0.024579116,0.023990547,0.023927842,0.023718888,0.023409379,0.023514094,0.02376136,0.024606774,0.02560501,0.027279924,6.798182691
0.031687118,0.030848085,0.030400952,0.030098561,0.029610154,0.02910512,0.0293086,0.029511056,0.029536742,0.029811665,0.030393276,0.031420831,0.0329141,0.034778224,4.281300728
0.028502039,0.027714593,0.027064444,0.026530186,0.026008383,0.025615231,0.025545549,0.025428728,0.025120639,0.025242516,0.02585876,0.026821547,0.028107675,0.029924118,7.483889442
0.027657748,0.026936729,0.026208657,0.025624236,0.024984066,0.024527383,0.024541573,0.024279702,0.024116696,0.024267236,0.024730965,0.025613162,0.026823536,0.028599969,8.279659795
0.028875331,0.027893202,0.027292919,0.026576513,0.026081472,0.02564089,0.025524966,0.025309374,0.025011929,0.025008755,0.025549006,0.026421104,0.027629366,0.029554818,7.820769871
0.041413087,0.041169651,0.040743281,0.040491649,0.040426536,0.040340234,0.040950803,0.041413108,0.041957238,0.04260601,0.043785546,0.045211108,0.046858077,0.049372604,2.455432784
0.035011574,0.034133458,0.034020096,0.033430727,0.033162074,0.033105474,0.033284624,0.033351279,0.033718687,0.034057564,0.034967602,0.036145,0.038019576,0.040553345,5.30378262
0.031272232,0.030322951,0.030001656,0.029530905,0.029023322,0.028770284,0.028759006,0.028718654,0.028677872,0.028897992,0.029588753,0.030789939,0.032225042,0.034445462,6.442678428
0.029775992,0.028942607,0.028508456,0.027865484,0.027435173,0.027103152,0.026920701,0.026776158,0.026598848,0.026737553,0.02732802,0.028142605,0.029494535,0.031506454,8.348973856
0.037163455,0.036479651,0.036141446,0.035772361,0.03527734,0.035350569,0.035233252,0.035333522,0.035478478,0.035749031,0.036643688,0.037746077,0.039402233,0.041740421,5.851022796
0.034947754,0.033865684,0.033206079,0.032534695,0.031887566,0.031354843,0.031251489,0.031088851,0.030738527,0.030855882,0.031356979,0.032278649,0.033815324,0.036049181,6.290894514
0.036112965,0.034875844,0.034296177,0.03359874,0.032926635,0.03243017,0.032337348,0.032071725,0.031888435,0.032039583,0.032465186,0.033483966,0.034891649,0.037211987,7.627134257
0.035885273,0.034886106,0.034226911,0.033452168,0.032757166,0.032235994,0.032177165,0.031846479,0.031595737,0.031704297,0.03223459,0.032954326,0.034384676,0.036501138,7.922696969
0.028521703,0.027517711,0.027099193,0.026291955,0.025607677,0.025485984,0.025250988,0.025071282,0.024687274,0.024691606,0.025230363,0.026084047,0.027062491,0.028894615,7.520185406
0.028747287,0.028011224,0.027488351,0.026779071,0.026303509,0.02585387,0.025850713,0.02557281,0.025271366,0.025301737,0.025881637,0.026537783,0.027749677,0.029529498,6.310934453
0.02847269,0.027713514,0.027287545,0.026579292,0.025990037,0.025539497,0.025469619,0.025246115,0.025077628,0.024959776,0.025545404,0.026274745,0.027255956,0.028892963,8.378147003
0.028231316,0.027494361,0.027196184,0.026407859,0.025946925,0.025678857,0.025629544,0.025527046,0.025463018,0.025674371,0.026278664,0.027268084,0.02840797,0.030294968,6.947624619
0.029378003,0.028517147,0.028112968,0.027400886,0.026931529,0.026459237,0.026471101,0.02629487,0.026026225,0.026231694,0.026921005,0.027733677,0.028931066,0.030888608,5.797014982
0.02866874,0.0280606,0.027476255,0.026942617,0.026426231,0.026029594,0.025973463,0.025973386,0.025785951,0.025928311,0.026596561,0.027485168,0.02869976,0.030604031,7.21657397
0.029083308,0.028253801,0.027600105,0.027043858,0.026584022,0.026419414,0.026250829,0.026121491,0.026127671,0.026377173,0.026882169,0.02783757,0.029389035,0.031701165,6.593063872
0.028754993,0.027828304,0.027431291,0.026831546,0.026290374,0.025949276,0.025849186,0.025688665,0.025560803,0.025694579,0.026252823,0.027114267,0.028529098,0.030657642,6.518207873
0.028540249,0.027903613,0.027294483,0.026691831,0.02628019,0.025818602,0.025742143,0.025619034,0.025458171,0.025731992,0.026466195,0.027291912,0.028586788,0.030640941,5.65940551
0.034707224,0.033896784,0.033350826,0.032646149,0.031871319,0.031502826,0.031372457,0.031209682,0.03105831,0.031293214,0.031749764,0.032697295,0.034263977,0.036503165,6.607486566
0.034905166,0.034007427,0.033397324,0.032810431,0.032174941,0.031614414,0.031669168,0.031459502,0.03134421,0.031463386,0.031839753,0.032732345,0.034258164,0.036318578,7.944914842
0.035447739,0.034588051,0.034164585,0.033402913,0.032842128,0.032526691,0.032323131,0.032108039,0.031903098,0.032290146,0.032794149,0.033647942,0.035159048,0.037266372,7.831636813
0.031523785,0.030772619,0.03052986,0.030432958,0.030429541,0.030414491,0.030468368,0.030773152,0.03090876,0.031782377,0.032337622,0.033635892,0.035345848,0.037218269,3.196283586
0.028178784,0.027509687,0.027271494,0.026947284,0.026705136,0.026572202,0.026725521,0.026876917,0.026956319,0.027372348,0.028375945,0.029273701,0.03065749,0.032632065,5.168036598
0.02803678,0.027386359,0.026974616,0.026528905,0.026146179,0.025936453,0.026022816,0.025862518,0.02598833,0.026377437,0.027163879,0.028183206,0.02952831,0.03138656,5.895445381
0.028928721,0.028178496,0.027746346,0.027121592,0.026669756,0.026278519,0.026568404,0.026387104,0.026470233,0.026702929,0.027495823,0.028617324,0.029944003,0.031993267,5.86920654
0.02754139,0.026974351,0.026728128,0.0264017,0.026403778,0.025932426,0.026195467,0.026204447,0.026550598,0.027206454,0.027813293,0.029079884,0.030640414,0.0328847,4.234049782
0.024384865,0.023530685,0.023299896,0.022812898,0.022528001,0.022206791,0.022327636,0.022037426,0.022065113,0.022387123,0.023010608,0.023996471,0.025246523,0.02707685,6.861754895
0.02473717,0.023946779,0.023498356,0.023147132,0.022733686,0.022468737,0.022512148,0.022317817,0.022273008,0.022588609,0.023249981,0.024102882,0.025352354,0.027343461,6.917058585
0.025868701,0.025142783,0.024465531,0.023887244,0.023513476,0.023186043,0.023287034,0.023117645,0.022889913,0.023189576,0.023749479,0.024675351,0.025881368,0.027736887,7.268686972
0.033550759,0.033132151,0.033004507,0.032852834,0.032826104,0.032948282,0.033192983,0.033554797,0.034106046,0.034808746,0.036180834,0.037494779,0.039487405,0.042004886,2.863216307
0.028875869,0.028352239,0.028077497,0.027881256,0.027702335,0.027695587,0.027886326,0.02826658,0.028411646,0.029086836,0.030145022,0.031411997,0.0331405,0.035458994,4.447373401
0.0275465,0.027003886,0.026676798,0.026285461,0.0258925,0.025785039,0.025940371,0.025930167,0.026089234,0.026613744,0.027595958,0.028760353,0.030466403,0.032683421,6.217727949
0.028431054,0.02789018,0.027496224,0.026971439,0.026446395,0.026244521,0.026434027,0.026417751,0.026222069,0.02674469,0.027863529,0.028862427,0.030640781,0.032901949,6.293547078
0.032657992,0.032419865,0.032214527,0.031969177,0.031753968,0.031970687,0.032145867,0.032412563,0.032641969,0.033371556,0.034412195,0.03566776,0.0372049,0.039486608,3.97622246
0.031355508,0.030700719,0.030229155,0.029821572,0.02928569,0.029158703,0.029287372,0.029147673,0.029201055,0.029781084,0.03043642,0.031677212,0.03330214,0.035642403,5.976361182
0.032757119,0.031849042,0.03140806,0.030835111,0.030325812,0.030066751,0.030231426,0.03012813,0.030157663,0.030594256,0.031430475,0.032494846,0.034184558,0.036425194,5.930417272
0.033239304,0.032269486,0.031717921,0.03110757,0.030595514,0.030239908,0.030345916,0.03013529,0.030175883,0.030605838,0.031465593,0.032413758,0.033893006,0.036129484,7.556741864
0.027579965,0.026908677,0.026737103,0.026261693,0.025860047,0.025616731,0.025641339,0.025557026,0.025497184,0.025830456,0.026572324,0.027569748,0.028971874,0.030980975,5.257078164
0.029321495,0.028549164,0.028173097,0.027771547,0.027502512,0.027237997,0.027324759,0.027241767,0.027129833,0.027678927,0.028354494,0.029343958,0.030833864,0.032875367,5.007787706
0.027420632,0.026689493,0.026334585,0.025852975,0.025609085,0.02535377,0.025355619,0.025319834,0.025270123,0.025661397,0.02638697,0.027306571,0.028591828,0.030554189,6.488453936
0.024595031,0.023680383,0.023394478,0.023200683,0.022700888,0.022667773,0.022642422,0.022607434,0.022495665,0.022746856,0.023449373,0.024518407,0.02575517,0.027651441,5.61106607
0.026823634,0.025961322,0.025572998,0.025121757,0.024749215,0.024579463,0.02448669,0.024580485,0.024441959,0.024856436,0.025596007,0.02650824,0.027898812,0.030049092,5.067066234
0.024830616,0.024387204,0.023867438,0.023266993,0.023240903,0.022920541,0.02296209,0.022836535,0.022713383,0.023180932,0.023744469,0.024769545,0.026103862,0.027975421,5.908759562
0.027744008,0.027069693,0.026774409,0.026405792,0.02607458,0.025851207,0.025948567,0.025924149,0.026004348,0.026649805,0.027488227,0.028772405,0.030646014,0.033130844,6.047484145
0.029210145,0.028397172,0.028067435,0.027657379,0.027238915,0.027037088,0.027290052,0.027175217,0.02723421,0.027800222,0.028747052,0.030038967,0.031835015,0.034254412,5.544837044
0.027555857,0.02689406,0.026600742,0.026194856,0.025738988,0.0257572,0.025828789,0.025831114,0.0259047,0.026473388,0.027386901,0.028707965,0.030342478,0.032778523,3.586510148
0.030556599,0.02971519,0.02940759,0.028924733,0.028475017,0.028292407,0.028392305,0.0283017,0.028340876,0.028702525,0.029546154,0.030636343,0.032156479,0.034367082,5.818690579
0.031427858,0.030827901,0.03025599,0.029733327,0.029323564,0.028941945,0.028989894,0.02888206,0.028909857,0.029354722,0.030174589,0.031064722,0.032688204,0.034858429,6.296056336
0.029559497,0.028772459,0.028484884,0.028077532,0.027576502,0.027348019,0.027354917,0.027271922,0.027380938,0.027755648,0.028546515,0.029587957,0.030935824,0.033016939,5.95782774
